Buena Vista city|Virginia|6603
Charlottesville city|Virginia|45593
Chesapeake city|Virginia|233371
Colonial Heights city|Virginia|17731
Covington city|Virginia|5802
Danville city|Virginia|42444
Emporia city|Virginia|5462
Fairfax city|Virginia|24483
Falls Church city|Virginia|13601
Franklin city|Virginia|8526
Fredericksburg city|Virginia|28350
Galax city|Virginia|7014
Hampton city|Virginia|136879
Harrisonburg city|Virginia|52478
Hopewell city|Virginia|22196
Lexington city|Virginia|7311
Lynchburg city|Virginia|79047
Manassas city|Virginia|42081
Manassas Park city|Virginia|15174
Martinsville city|Virginia|13711
Newport News city|Virginia|182965
Norfolk city|Virginia|245428
Norton city|Virginia|4031
Petersburg city|Virginia|32701
Poquoson city|Virginia|12048
Portsmouth city|Virginia|96004
Radford city|Virginia|17646
Richmond city|Virginia|217853
Roanoke city|Virginia|99428
Salem city|Virginia|25483
Staunton city|Virginia|24538
Suffolk city|Virginia|86806
Virginia Beach city|Virginia|450980
Waynesboro city|Virginia|21366
Williamsburg city|Virginia|14691
Winchester city|Virginia|27543
Adams County|Washington|19179
Asotin County|Washington|22189
Benton County|Washington|186486
Chelan County|Washington|74588
Clallam County|Washington|72715
Clark County|Washington|451008
Columbia County|Washington|3985
Cowlitz County|Washington|102133
Douglas County|Washington|39804
Ferry County|Washington|7667
Franklin County|Washington|87809
Garfield County|Washington|2215
Grant County|Washington|93147
Grays Harbor County|Washington|70818
Island County|Washington|79275
Jefferson County|Washington|30228
King County|Washington|2079967
Kitsap County|Washington|254183
Kittitas County|Washington|42522
Klickitat County|Washington|20861
Lewis County|Washington|75128
Lincoln County|Washington|10250
Mason County|Washington|60711
Okanogan County|Washington|41290
Pacific County|Washington|20561
Pend Oreille County|Washington|12985
Pierce County|Washington|831928
San Juan County|Washington|16015
Skagit County|Washington|120365
Skamania County|Washington|11340
Snohomish County|Washington|759583
Spokane County|Washington|484318
Stevens County|Washington|43650
Thurston County|Washington|265851
Wahkiakum County|Washington|4067
Walla Walla County|Washington|59844
Whatcom County|Washington|208351
Whitman County|Washington|46827
Yakima County|Washington|247687
Barbour County|West Virginia|16766
Berkeley County|West Virginia|110497
Boone County|West Virginia|23714
Braxton County|West Virginia|14463
Brooke County|West Virginia|23530
Cabell County|West Virginia|97109
Calhoun County|West Virginia|7513
Clay County|West Virginia|8941
Doddridge County|West Virginia|8391
Fayette County|West Virginia|45132
Gilmer County|West Virginia|8618
Grant County|West Virginia|11687
Greenbrier County|West Virginia|35450
Hampshire County|West Virginia|23483
Hancock County|West Virginia|30112
Hardy County|West Virginia|13923
Harrison County|West Virginia|68761
Jackson County|West Virginia|29126
Jefferson County|West Virginia|55713
Kanawha County|West Virginia|190223
Lewis County|West Virginia|16414
Lincoln County|West Virginia|21561
Logan County|West Virginia|35348
McDowell County|West Virginia|20448
Marion County|West Virginia|56803
Marshall County|West Virginia|32416
Mason County|West Virginia|27016
Mercer County|West Virginia|61785
Mineral County|West Virginia|27578
Mingo County|West Virginia|25716
Monongalia County|West Virginia|103463
Monroe County|West Virginia|13582
Morgan County|West Virginia|17453
Nicholas County|West Virginia|25827
Ohio County|West Virginia|43328
Pendleton County|West Virginia|7371
Pleasants County|West Virginia|7634
Pocahontas County|West Virginia|8662
Preston County|West Virginia|33788
Putnam County|West Virginia|56770
Raleigh County|West Virginia|78241
Randolph County|West Virginia|29429
Ritchie County|West Virginia|10011
Roane County|West Virginia|14664
Summers County|West Virginia|13417
Taylor County|West Virginia|17069
Tucker County|West Virginia|6927
Tyler County|West Virginia|9098
Upshur County|West Virginia|24731
Wayne County|West Virginia|41122
Webster County|West Virginia|8834
Wetzel County|West Virginia|15988
Wirt County|West Virginia|5845
Wood County|West Virginia|86237
Wyoming County|West Virginia|22598
Adams County|Wisconsin|20215
Ashland County|Wisconsin|16103
Barron County|Wisconsin|45455
Bayfield County|Wisconsin|14985
Brown County|Wisconsin|256670
Buffalo County|Wisconsin|13188
Burnett County|Wisconsin|15328
Calumet County|Wisconsin|49491
Chippewa County|Wisconsin|63460
Clark County|Wisconsin|34423
Columbia County|Wisconsin|56615
Crawford County|Wisconsin|16392
Dane County|Wisconsin|516284
Dodge County|Wisconsin|88574
Door County|Wisconsin|27766
Douglas County|Wisconsin|43698
Dunn County|Wisconsin|44305
Eau Claire County|Wisconsin|101564
Florence County|Wisconsin|4481
Fond du Lac County|Wisconsin|101759
Forest County|Wisconsin|9127
Grant County|Wisconsin|51829
Green County|Wisconsin|37063
Green Lake County|Wisconsin|18836
Iowa County|Wisconsin|23825
Iron County|Wisconsin|5917
Jackson County|Wisconsin|20652
Jefferson County|Wisconsin|84395
Juneau County|Wisconsin|26395
Kenosha County|Wisconsin|168068
Kewaunee County|Wisconsin|20444
La Crosse County|Wisconsin|118011
Lafayette County|Wisconsin|16853
Langlade County|Wisconsin|19410
Lincoln County|Wisconsin|28493
Manitowoc County|Wisconsin|80160
Marathon County|Wisconsin|135780
Marinette County|Wisconsin|41298
Marquette County|Wisconsin|15050
Menominee County|Wisconsin|4522
Milwaukee County|Wisconsin|956406
Monroe County|Wisconsin|45379
Oconto County|Wisconsin|37417
Oneida County|Wisconsin|35563
Outagamie County|Wisconsin|182006
Ozaukee County|Wisconsin|87470
Pepin County|Wisconsin|7335
Pierce County|Wisconsin|40958
Polk County|Wisconsin|43437
Portage County|Wisconsin|70482
Price County|Wisconsin|13675
Racine County|Wisconsin|195163
Richland County|Wisconsin|17662
Rock County|Wisconsin|161188
Rusk County|Wisconsin|14333
St. Croix County|Wisconsin|86759
Sauk County|Wisconsin|63379
Sawyer County|Wisconsin|16437
Shawano County|Wisconsin|41579
Sheboygan County|Wisconsin|115290
Taylor County|Wisconsin|20540
Trempealeau County|Wisconsin|29509
Vernon County|Wisconsin|30362
Vilas County|Wisconsin|21398
Walworth County|Wisconsin|103527
Washburn County|Wisconsin|15694
Washington County|Wisconsin|133251
Waukesha County|Wisconsin|395118
Waupaca County|Wisconsin|52066
Waushara County|Wisconsin|24178
Winnebago County|Wisconsin|169511
Wood County|Wisconsin|73608
Albany County|Wyoming|37811
Big Horn County|Wyoming|11930
Campbell County|Wyoming|48320
Carbon County|Wyoming|15854
Converse County|Wyoming|14097
Crook County|Wyoming|7248
Fremont County|Wyoming|40703
Goshen County|Wyoming|13514
Hot Springs County|Wyoming|4816
Johnson County|Wyoming|8573
Laramie County|Wyoming|96389
Lincoln County|Wyoming|18567
Natrona County|Wyoming|81624
Niobrara County|Wyoming|2463
Park County|Wyoming|28989
Platte County|Wyoming|8799
Sheridan County|Wyoming|30032
Sublette County|Wyoming|10057
Sweetwater County|Wyoming|45010
Teton County|Wyoming|22930
Uinta County|Wyoming|20904
Washakie County|Wyoming|8322
Weston County|Wyoming|7201
