"Hyde County, South Dakota","1,396"
"Jackson County, South Dakota","3,274"
"Jerauld County, South Dakota","2,007"
"Jones County, South Dakota",975
"Kingsbury County, South Dakota","5,075"
"Lake County, South Dakota","12,368"
"Lawrence County, South Dakota","24,657"
"Lincoln County, South Dakota","51,548"
"Lyman County, South Dakota","3,877"
"McCook County, South Dakota","5,649"
"McPherson County, South Dakota","2,429"
"Marshall County, South Dakota","4,683"
"Meade County, South Dakota","26,951"
"Mellette County, South Dakota","2,100"
"Miner County, South Dakota","2,316"
"Minnehaha County, South Dakota","182,882"
"Moody County, South Dakota","6,367"
"Pennington County, South Dakota","108,242"
"Perkins County, South Dakota","3,033"
"Potter County, South Dakota","2,340"
"Roberts County, South Dakota","10,374"
"Sanborn County, South Dakota","2,336"
"Shannon County, South Dakota","14,218"
"Spink County, South Dakota","6,598"
"Stanley County, South Dakota","2,983"
"Sully County, South Dakota","1,438"
"Todd County, South Dakota","9,882"
"Tripp County, South Dakota","5,512"
"Turner County, South Dakota","8,272"
"Union County, South Dakota","15,029"
"Walworth County, South Dakota","5,511"
"Yankton County, South Dakota","22,684"
"Ziebach County, South Dakota","2,826"
"Anderson County, Tennessee","75,528"
"Bedford County, Tennessee","46,627"
"Benton County, Tennessee","16,145"
"Bledsoe County, Tennessee","13,931"
"Blount County, Tennessee","126,339"
"Bradley County, Tennessee","102,975"
"Campbell County, Tennessee","39,918"
"Cannon County, Tennessee","13,757"
"Carroll County, Tennessee","28,370"
"Carter County, Tennessee","56,886"
"Cheatham County, Tennessee","39,764"
"Chester County, Tennessee","17,379"
"Claiborne County, Tennessee","31,592"
"Clay County, Tennessee","7,765"
"Cocke County, Tennessee","35,374"
"Coffee County, Tennessee","53,623"
"Crockett County, Tennessee","14,668"
"Cumberland County, Tennessee","57,985"
"Davidson County, Tennessee","668,347"
"Decatur County, Tennessee","11,666"
"DeKalb County, Tennessee","19,268"
"Dickson County, Tennessee","50,575"
"Dyer County, Tennessee","37,935"
"Fayette County, Tennessee","39,011"
"Fentress County, Tennessee","17,855"
"Franklin County, Tennessee","41,402"
"Gibson County, Tennessee","49,472"
"Giles County, Tennessee","28,853"
"Grainger County, Tennessee","22,864"
"Greene County, Tennessee","68,335"
"Grundy County, Tennessee","13,425"
"Hamblen County, Tennessee","63,036"
"Hamilton County, Tennessee","351,220"
"Hancock County, Tennessee","6,657"
"Hardeman County, Tennessee","25,965"
"Hardin County, Tennessee","25,870"
"Hawkins County, Tennessee","56,735"
"Haywood County, Tennessee","18,185"
"Henderson County, Tennessee","28,009"
"Henry County, Tennessee","32,204"
"Hickman County, Tennessee","24,384"
"Houston County, Tennessee","8,267"
"Humphreys County, Tennessee","18,135"
"Jackson County, Tennessee","11,568"
"Jefferson County, Tennessee","52,677"
"Johnson County, Tennessee","17,859"
"Knox County, Tennessee","448,644"
"Lake County, Tennessee","7,631"
"Lauderdale County, Tennessee","27,382"
"Lawrence County, Tennessee","42,274"
"Lewis County, Tennessee","11,906"
"Lincoln County, Tennessee","33,637"
"Loudon County, Tennessee","50,771"
"McMinn County, Tennessee","52,626"
"McNairy County, Tennessee","26,267"
"Macon County, Tennessee","23,003"
"Madison County, Tennessee","98,178"
"Marion County, Tennessee","28,407"
"Marshall County, Tennessee","31,269"
"Maury County, Tennessee","85,515"
"Meigs County, Tennessee","11,701"
"Monroe County, Tennessee","45,233"
"Montgomery County, Tennessee","189,961"
"Moore County, Tennessee","6,319"
"Morgan County, Tennessee","21,660"
"Obion County, Tennessee","30,941"
"Overton County, Tennessee","22,028"
"Perry County, Tennessee","7,822"
"Pickett County, Tennessee","5,124"
"Polk County, Tennessee","16,730"
"Putnam County, Tennessee","74,165"
"Rhea County, Tennessee","32,641"
"Roane County, Tennessee","52,748"
"Robertson County, Tennessee","68,079"
"Rutherford County, Tennessee","288,906"
"Scott County, Tennessee","21,987"
"Sequatchie County, Tennessee","14,704"
"Sevier County, Tennessee","95,110"
"Shelby County, Tennessee","938,803"
"Smith County, Tennessee","19,009"
"Stewart County, Tennessee","13,279"
"Sullivan County, Tennessee","157,047"
"Sumner County, Tennessee","172,706"
"Tipton County, Tennessee","61,623"
"Trousdale County, Tennessee","8,002"
"Unicoi County, Tennessee","17,963"
"Union County, Tennessee","19,113"
"Van Buren County, Tennessee","5,633"
"Warren County, Tennessee","39,969"
"Washington County, Tennessee","126,242"
"Wayne County, Tennessee","16,913"
"Weakley County, Tennessee","34,373"
"White County, Tennessee","26,301"
"Williamson County, Tennessee","205,226"
"Wilson County, Tennessee","125,376"
"Anderson County, Texas","57,627"
"Andrews County, Texas","17,477"
"Angelina County, Texas","87,750"
"Aransas County, Texas","24,972"
"Archer County, Texas","8,811"
"Armstrong County, Texas","1,955"
"Atascosa County, Texas","47,774"
"Austin County, Texas","29,114"
"Bailey County, Texas","6,910"
"Bandera County, Texas","20,892"
"Bastrop County, Texas","78,069"
"Baylor County, Texas","3,592"
"Bee County, Texas","32,863"
"Bell County, Texas","329,140"
"Bexar County, Texas","1,855,866"
"Blanco County, Texas","10,812"
"Borden County, Texas",652
"Bosque County, Texas","17,780"
"Bowie County, Texas","93,275"
"Brazoria County, Texas","338,124"
"Brazos County, Texas","209,152"
"Brewster County, Texas","9,173"
"Briscoe County, Texas","1,536"
"Brooks County, Texas","7,194"
"Brown County, Texas","37,653"
"Burleson County, Texas","17,253"
"Burnet County, Texas","44,943"
"Caldwell County, Texas","39,810"
"Calhoun County, Texas","21,797"
"Callahan County, Texas","13,513"
"Cameron County, Texas","420,392"
"Camp County, Texas","12,621"
"Carson County, Texas","6,013"
"Cass County, Texas","30,261"
"Castro County, Texas","7,781"
"Chambers County, Texas","38,145"
"Cherokee County, Texas","50,902"
"Childress County, Texas","7,089"
"Clay County, Texas","10,370"
"Cochran County, Texas","2,935"
"Coke County, Texas","3,254"
"Coleman County, Texas","8,430"
"Collin County, Texas","885,241"
"Collingsworth County, Texas","3,017"
"Colorado County, Texas","20,719"
"Comal County, Texas","123,694"
"Comanche County, Texas","13,550"
"Concho County, Texas","4,050"
"Cooke County, Texas","38,761"
"Coryell County, Texas","75,562"
"Cottle County, Texas","1,415"
"Crane County, Texas","4,950"
"Crockett County, Texas","3,812"
"Crosby County, Texas","5,899"
"Culberson County, Texas","2,266"
"Dallam County, Texas","7,135"
"Dallas County, Texas","2,518,638"
"Dawson County, Texas","13,372"
"Deaf Smith County, Texas","19,195"
"Delta County, Texas","5,238"
"Denton County, Texas","753,363"
"DeWitt County, Texas","20,684"
"Dickens County, Texas","2,218"
"Dimmit County, Texas","11,089"
"Donley County, Texas","3,543"
"Duval County, Texas","11,533"
"Eastland County, Texas","18,176"
"Ector County, Texas","153,904"
"Edwards County, Texas","1,879"
"Ellis County, Texas","159,317"
"El Paso County, Texas","833,487"
"Erath County, Texas","40,147"
"Falls County, Texas","16,989"
"Fannin County, Texas","33,752"
"Fayette County, Texas","24,833"
"Fisher County, Texas","3,831"
"Floyd County, Texas","5,949"
"Foard County, Texas","1,275"
"Fort Bend County, Texas","685,345"
"Franklin County, Texas","10,600"
"Freestone County, Texas","19,762"
"Frio County, Texas","18,531"
"Gaines County, Texas","19,425"
"Galveston County, Texas","314,198"
"Garza County, Texas","6,435"
"Gillespie County, Texas","25,520"
"Glasscock County, Texas","1,291"
"Goliad County, Texas","7,549"
"Gonzales County, Texas","20,462"
"Gray County, Texas","23,044"
"Grayson County, Texas","123,534"
"Gregg County, Texas","123,204"
"Grimes County, Texas","27,172"
"Guadalupe County, Texas","147,250"
"Hale County, Texas","34,720"
"Hall County, Texas","3,147"
"Hamilton County, Texas","8,199"
"Hansford County, Texas","5,509"
"Hardeman County, Texas","3,928"
"Hardin County, Texas","55,621"
"Harris County, Texas","4,441,370"
"Harrison County, Texas","67,336"
"Hartley County, Texas","6,089"
"Haskell County, Texas","5,769"
"Hays County, Texas","185,025"
"Hemphill County, Texas","4,180"
"Henderson County, Texas","79,290"
"Hidalgo County, Texas","831,073"
"Hill County, Texas","34,848"
"Hockley County, Texas","23,577"
"Hood County, Texas","53,921"
"Hopkins County, Texas","35,921"
"Houston County, Texas","22,741"
"Howard County, Texas","36,651"
"Hudspeth County, Texas","3,211"
"Hunt County, Texas","88,493"
"Hutchinson County, Texas","21,773"
"Irion County, Texas","1,574"
"Jack County, Texas","8,855"
"Jackson County, Texas","14,739"
"Jasper County, Texas","35,552"
"Jeff Davis County, Texas","2,204"
"Jefferson County, Texas","252,235"
"Jim Hogg County, Texas","5,255"
"Jim Wells County, Texas","41,353"
"Johnson County, Texas","157,456"
"Jones County, Texas","19,936"
"Karnes County, Texas","14,906"
"Kaufman County, Texas","111,236"
"Kendall County, Texas","38,880"
"Kenedy County, Texas",400
"Kent County, Texas",785
"Kerr County, Texas","50,562"
"Kimble County, Texas","4,438"
"King County, Texas",262
"Kinney County, Texas","3,526"
"Kleberg County, Texas","32,190"
"Knox County, Texas","3,858"
"Lamar County, Texas","49,523"
"Lamb County, Texas","13,574"
"Lampasas County, Texas","20,156"
"La Salle County, Texas","7,474"
"Lavaca County, Texas","19,721"
"Lee County, Texas","16,742"
"Leon County, Texas","16,861"
"Liberty County, Texas","78,117"
"Limestone County, Texas","23,524"
"Lipscomb County, Texas","3,553"
"Live Oak County, Texas","12,091"
"Llano County, Texas","19,510"
"Loving County, Texas",86
"Lubbock County, Texas","293,974"
"Lynn County, Texas","5,771"
"McCulloch County, Texas","8,199"
"McLennan County, Texas","243,441"
"McMullen County, Texas",805
"Madison County, Texas","13,861"
"Marion County, Texas","10,149"
"Martin County, Texas","5,460"
"Mason County, Texas","4,071"
"Matagorda County, Texas","36,519"
"Maverick County, Texas","57,023"
"Medina County, Texas","47,894"
"Menard County, Texas","2,147"
"Midland County, Texas","155,830"
"Milam County, Texas","24,256"
"Mills County, Texas","4,870"
"Mitchell County, Texas","9,076"
"Montague County, Texas","19,416"
"Montgomery County, Texas","518,947"
"Moore County, Texas","22,148"
"Morris County, Texas","12,743"
"Motley County, Texas","1,153"
"Nacogdoches County, Texas","65,301"
"Navarro County, Texas","48,195"
"Newton County, Texas","14,138"
"Nolan County, Texas","15,093"
"Nueces County, Texas","356,221"
"Ochiltree County, Texas","10,758"
"Oldham County, Texas","2,070"
"Orange County, Texas","83,433"
"Palo Pinto County, Texas","28,096"
"Panola County, Texas","23,769"
"Parker County, Texas","123,164"
"Parmer County, Texas","9,908"
"Pecos County, Texas","15,893"
"Polk County, Texas","46,079"
"Potter County, Texas","121,627"
"Presidio County, Texas","6,976"
"Rains County, Texas","11,032"
"Randall County, Texas","128,220"
"Reagan County, Texas","3,755"
"Real County, Texas","3,371"
"Red River County, Texas","12,446"
"Reeves County, Texas","14,349"
"Refugio County, Texas","7,302"
"Roberts County, Texas",928
"Robertson County, Texas","16,500"
"Rockwall County, Texas","87,809"
"Runnels County, Texas","10,416"
"Rusk County, Texas","53,923"
"Sabine County, Texas","10,350"
"San Augustine County, Texas","8,610"
"San Jacinto County, Texas","27,099"
"San Patricio County, Texas","66,915"
"San Saba County, Texas","5,622"
"Schleicher County, Texas","3,162"
"Scurry County, Texas","17,328"
"Shackelford County, Texas","3,343"
"Shelby County, Texas","25,515"
"Sherman County, Texas","3,084"
"Smith County, Texas","218,842"
"Somervell County, Texas","8,694"
"Starr County, Texas","62,955"
"Stephens County, Texas","9,405"
"Sterling County, Texas","1,339"
"Stonewall County, Texas","1,403"
"Sutton County, Texas","3,972"
"Swisher County, Texas","7,581"
"Tarrant County, Texas","1,945,360"
"Taylor County, Texas","135,143"
"Terrell County, Texas",927
"Terry County, Texas","12,739"
"Throckmorton County, Texas","1,608"
"Titus County, Texas","32,506"
"Tom Green County, Texas","116,608"
"Travis County, Texas","1,151,145"
"Trinity County, Texas","14,224"
"Tyler County, Texas","21,418"
"Upshur County, Texas","40,354"
"Upton County, Texas","3,454"
"Uvalde County, Texas","27,117"
"Val Verde County, Texas","48,974"
"Van Zandt County, Texas","52,910"
"Victoria County, Texas","91,081"
"Walker County, Texas","69,789"
"Waller County, Texas","46,820"
"Ward County, Texas","11,625"
"Washington County, Texas","34,438"
"Webb County, Texas","266,673"
"Wharton County, Texas","41,168"
"Wheeler County, Texas","5,714"
"Wichita County, Texas","132,355"
"Wilbarger County, Texas","12,973"
"Willacy County, Texas","21,903"
"Williamson County, Texas","489,250"
"Wilson County, Texas","46,402"
"Winkler County, Texas","7,821"
"Wise County, Texas","61,638"
"Wood County, Texas","42,852"
"Yoakum County, Texas","8,286"
"Young County, Texas","18,350"
"Zapata County, Texas","14,319"
"Zavala County, Texas","12,267"
"Beaver County, Utah","6,461"
"Box Elder County, Utah","51,518"
"Cache County, Utah","118,343"
"Carbon County, Utah","20,660"
"Daggett County, Utah","1,117"
"Davis County, Utah","329,692"
"Duchesne County, Utah","20,380"
"Emery County, Utah","10,631"
"Garfield County, Utah","5,024"
"Grand County, Utah","9,429"
"Iron County, Utah","47,269"
"Juab County, Utah","10,486"
"Kane County, Utah","7,254"
"Millard County, Utah","12,606"
"Morgan County, Utah","10,608"
"Piute County, Utah","1,484"
"Rich County, Utah","2,293"
"Salt Lake County, Utah","1,091,742"
"San Juan County, Utah","15,251"
"Sanpete County, Utah","28,477"
"Sevier County, Utah","20,773"
"Summit County, Utah","39,105"
"Tooele County, Utah","61,598"
"Uintah County, Utah","36,867"
"Utah County, Utah","560,974"
"Wasatch County, Utah","27,714"
"Washington County, Utah","151,948"
"Wayne County, Utah","2,723"
"Weber County, Utah","240,475"
"Addison County, Vermont","37,009"
"Bennington County, Vermont","36,445"
"Caledonia County, Vermont","30,981"
"Chittenden County, Vermont","160,531"
"Essex County, Vermont","6,125"
"Franklin County, Vermont","48,642"
"Grand Isle County, Vermont","6,994"
"Lamoille County, Vermont","25,082"
"Orange County, Vermont","28,859"
"Orleans County, Vermont","27,082"
"Rutland County, Vermont","60,086"
"Washington County, Vermont","58,998"
"Windham County, Vermont","43,714"
"Windsor County, Vermont","56,014"
"Accomack County, Virginia","33,021"
"Albemarle County, Virginia","104,489"
"Alleghany County, Virginia","15,820"
"Amelia County, Virginia","12,855"
"Amherst County, Virginia","32,041"
"Appomattox County, Virginia","15,279"
"Arlington County, Virginia","226,908"
"Augusta County, Virginia","73,862"
"Bath County, Virginia","4,563"
"Bedford County, Virginia","76,583"
"Bland County, Virginia","6,625"
"Botetourt County, Virginia","33,100"
"Brunswick County, Virginia","16,498"
"Buchanan County, Virginia","23,106"
"Buckingham County, Virginia","16,913"
"Campbell County, Virginia","54,885"
"Caroline County, Virginia","29,778"
"Carroll County, Virginia","29,621"
"Charles City County, Virginia","7,023"
"Charlotte County, Virginia","12,225"
"Chesterfield County, Virginia","332,499"
"Clarke County, Virginia","14,423"
"Craig County, Virginia","5,234"
"Culpeper County, Virginia","49,166"
"Cumberland County, Virginia","9,827"
"Dickenson County, Virginia","15,308"
"Dinwiddie County, Virginia","27,859"
"Essex County, Virginia","11,103"
"Fairfax County, Virginia","1,137,538"
"Fauquier County, Virginia","68,248"
"Floyd County, Virginia","15,578"
"Fluvanna County, Virginia","26,092"
"Franklin County, Virginia","56,358"
"Frederick County, Virginia","82,377"
"Giles County, Virginia","16,815"
"Gloucester County, Virginia","37,141"
"Goochland County, Virginia","21,936"
"Grayson County, Virginia","15,093"
"Greene County, Virginia","19,031"
"Greensville County, Virginia","11,681"
"Halifax County, Virginia","35,200"
"Hanover County, Virginia","101,918"
"Henrico County, Virginia","321,924"
"Henry County, Virginia","52,081"
"Highland County, Virginia","2,248"
"Isle of Wight County, Virginia","36,007"
"James City County, Virginia","72,583"
"King and Queen County, Virginia","7,175"
"King George County, Virginia","25,371"
"King William County, Virginia","16,186"
"Lancaster County, Virginia","11,044"
"Lee County, Virginia","24,951"
"Loudoun County, Virginia","363,050"
"Louisa County, Virginia","34,348"
"Lunenburg County, Virginia","12,466"
"Madison County, Virginia","13,157"
"Mathews County, Virginia","8,836"
"Mecklenburg County, Virginia","31,192"
"Middlesex County, Virginia","10,696"
"Montgomery County, Virginia","97,244"
"Nelson County, Virginia","14,850"
"New Kent County, Virginia","20,021"
"Northampton County, Virginia","12,121"
"Northumberland County, Virginia","12,251"
"Nottoway County, Virginia","15,579"
"Orange County, Virginia","35,026"
"Page County, Virginia","23,848"
"Patrick County, Virginia","18,264"
"Pittsylvania County, Virginia","62,383"
"Powhatan County, Virginia","28,449"
"Prince Edward County, Virginia","23,074"
"Prince George County, Virginia","37,333"
"Prince William County, Virginia","446,094"
"Pulaski County, Virginia","34,322"
"Rappahannock County, Virginia","7,361"
"Richmond County, Virginia","8,902"
"Roanoke County, Virginia","93,785"
"Rockbridge County, Virginia","22,327"
"Rockingham County, Virginia","78,171"
"Russell County, Virginia","28,023"
"Scott County, Virginia","22,384"
"Shenandoah County, Virginia","43,021"
"Smyth County, Virginia","31,555"
"Southampton County, Virginia","18,059"
"Spotsylvania County, Virginia","129,188"
"Stafford County, Virginia","139,992"
"Surry County, Virginia","6,790"
"Sussex County, Virginia","11,767"
"Tazewell County, Virginia","43,452"
"Warren County, Virginia","38,987"
"Washington County, Virginia","54,729"
"Westmoreland County, Virginia","17,477"
"Wise County, Virginia","39,935"
"Wythe County, Virginia","29,121"
"York County, Virginia","66,342"
"Alexandria city, Virginia","150,575"
"Bristol city, Virginia","17,184"
"Buena Vista city, Virginia","6,603"
"Charlottesville city, Virginia","45,593"
"Chesapeake city, Virginia","233,371"
"Colonial Heights city, Virginia","17,731"
"Covington city, Virginia","5,802"
"Danville city, Virginia","42,444"
"Emporia city, Virginia","5,462"
"Fairfax city, Virginia","24,483"
"Falls Church city, Virginia","13,601"
"Franklin city, Virginia","8,526"
"Fredericksburg city, Virginia","28,350"
"Galax city, Virginia","7,014"
"Hampton city, Virginia","136,879"
"Harrisonburg city, Virginia","52,478"
"Hopewell city, Virginia","22,196"
"Lexington city, Virginia","7,311"
"Lynchburg city, Virginia","79,047"
"Manassas city, Virginia","42,081"
"Manassas Park city, Virginia","15,174"
"Martinsville city, Virginia","13,711"
"Newport News city, Virginia","182,965"
"Norfolk city, Virginia","245,428"
"Norton city, Virginia","4,031"
"Petersburg city, Virginia","32,701"
"Poquoson city, Virginia","12,048"
"Portsmouth city, Virginia","96,004"
"Radford city, Virginia","17,646"
"Richmond city, Virginia","217,853"
"Roanoke city, Virginia","99,428"
"Salem city, Virginia","25,483"
"Staunton city, Virginia","24,538"
"Suffolk city, Virginia","86,806"
"Virginia Beach city, Virginia","450,980"
"Waynesboro city, Virginia","21,366"
"Williamsburg city, Virginia","14,691"
"Winchester city, Virginia","27,543"
"Adams County, Washington","19,179"
"Asotin County, Washington","22,189"
"Benton County, Washington","186,486"
"Chelan County, Washington","74,588"
"Clallam County, Washington","72,715"
"Clark County, Washington","451,008"
"Columbia County, Washington","3,985"
"Cowlitz County, Washington","102,133"
"Douglas County, Washington","39,804"
"Ferry County, Washington","7,667"
"Franklin County, Washington","87,809"
"Garfield County, Washington","2,215"
"Grant County, Washington","93,147"
"Grays Harbor County, Washington","70,818"
"Island County, Washington","79,275"
"Jefferson County, Washington","30,228"
"King County, Washington","2,079,967"
"Kitsap County, Washington","254,183"
"Kittitas County, Washington","42,522"
"Klickitat County, Washington","20,861"
"Lewis County, Washington","75,128"
"Lincoln County, Washington","10,250"
"Mason County, Washington","60,711"
"Okanogan County, Washington","41,290"
"Pacific County, Washington","20,561"
"Pend Oreille County, Washington","12,985"
"Pierce County, Washington","831,928"
"San Juan County, Washington","16,015"
"Skagit County, Washington","120,365"
"Skamania County, Washington","11,340"
"Snohomish County, Washington","759,583"
"Spokane County, Washington","484,318"
"Stevens County, Washington","43,650"
"Thurston County, Washington","265,851"
"Wahkiakum County, Washington","4,067"
"Walla Walla County, Washington","59,844"
"Whatcom County, Washington","208,351"
"Whitman County, Washington","46,827"
"Yakima County, Washington","247,687"
"Barbour County, West Virginia","16,766"
"Berkeley County, West Virginia","110,497"
"Boone County, West Virginia","23,714"
"Braxton County, West Virginia","14,463"
"Brooke County, West Virginia","23,530"
"Cabell County, West Virginia","97,109"
"Calhoun County, West Virginia","7,513"
"Clay County, West Virginia","8,941"
"Doddridge County, West Virginia","8,391"
"Fayette County, West Virginia","45,132"
"Gilmer County, West Virginia","8,618"
"Grant County, West Virginia","11,687"
"Greenbrier County, West Virginia","35,450"
"Hampshire County, West Virginia","23,483"
"Hancock County, West Virginia","30,112"
"Hardy County, West Virginia","13,923"
"Harrison County, West Virginia","68,761"
"Jackson County, West Virginia","29,126"
"Jefferson County, West Virginia","55,713"
"Kanawha County, West Virginia","190,223"
"Lewis County, West Virginia","16,414"
"Lincoln County, West Virginia","21,561"
"Logan County, West Virginia","35,348"
"McDowell County, West Virginia","20,448"
"Marion County, West Virginia","56,803"
"Marshall County, West Virginia","32,416"
"Mason County, West Virginia","27,016"
"Mercer County, West Virginia","61,785"
"Mineral County, West Virginia","27,578"
"Mingo County, West Virginia","25,716"
"Monongalia County, West Virginia","103,463"
"Monroe County, West Virginia","13,582"
"Morgan County, West Virginia","17,453"
"Nicholas County, West Virginia","25,827"
"Ohio County, West Virginia","43,328"
"Pendleton County, West Virginia","7,371"
"Pleasants County, West Virginia","7,634"
"Pocahontas County, West Virginia","8,662"
"Preston County, West Virginia","33,788"
"Putnam County, West Virginia","56,770"
"Raleigh County, West Virginia","78,241"
"Randolph County, West Virginia","29,429"
"Ritchie County, West Virginia","10,011"
"Roane County, West Virginia","14,664"
"Summers County, West Virginia","13,417"
"Taylor County, West Virginia","17,069"
"Tucker County, West Virginia","6,927"
"Tyler County, West Virginia","9,098"
"Upshur County, West Virginia","24,731"
"Wayne County, West Virginia","41,122"
"Webster County, West Virginia","8,834"
"Wetzel County, West Virginia","15,988"
"Wirt County, West Virginia","5,845"
"Wood County, West Virginia","86,237"
"Wyoming County, West Virginia","22,598"
"Adams County, Wisconsin","20,215"
"Ashland County, Wisconsin","16,103"
"Barron County, Wisconsin","45,455"
"Bayfield County, Wisconsin","14,985"
"Brown County, Wisconsin","256,670"
"Buffalo County, Wisconsin","13,188"
"Burnett County, Wisconsin","15,328"
"Calumet County, Wisconsin","49,491"
"Chippewa County, Wisconsin","63,460"
"Clark County, Wisconsin","34,423"
"Columbia County, Wisconsin","56,615"
"Crawford County, Wisconsin","16,392"
"Dane County, Wisconsin","516,284"
"Dodge County, Wisconsin","88,574"
"Door County, Wisconsin","27,766"
"Douglas County, Wisconsin","43,698"
"Dunn County, Wisconsin","44,305"
"Eau Claire County, Wisconsin","101,564"
"Florence County, Wisconsin","4,481"
"Fond du Lac County, Wisconsin","101,759"
"Forest County, Wisconsin","9,127"
"Grant County, Wisconsin","51,829"
"Green County, Wisconsin","37,063"
"Green Lake County, Wisconsin","18,836"
"Iowa County, Wisconsin","23,825"
"Iron County, Wisconsin","5,917"
"Jackson County, Wisconsin","20,652"
"Jefferson County, Wisconsin","84,395"
"Juneau County, Wisconsin","26,395"
"Kenosha County, Wisconsin","168,068"
"Kewaunee County, Wisconsin","20,444"
"La Crosse County, Wisconsin","118,011"
"Lafayette County, Wisconsin","16,853"
"Langlade County, Wisconsin","19,410"
"Lincoln County, Wisconsin","28,493"
"Manitowoc County, Wisconsin","80,160"
"Marathon County, Wisconsin","135,780"
"Marinette County, Wisconsin","41,298"
"Marquette County, Wisconsin","15,050"
"Menominee County, Wisconsin","4,522"
"Milwaukee County, Wisconsin","956,406"
"Monroe County, Wisconsin","45,379"
"Oconto County, Wisconsin","37,417"
"Oneida County, Wisconsin","35,563"
"Outagamie County, Wisconsin","182,006"
"Ozaukee County, Wisconsin","87,470"
"Pepin County, Wisconsin","7,335"
"Pierce County, Wisconsin","40,958"
"Polk County, Wisconsin","43,437"
"Portage County, Wisconsin","70,482"
"Price County, Wisconsin","13,675"
"Racine County, Wisconsin","195,163"
"Richland County, Wisconsin","17,662"
"Rock County, Wisconsin","161,188"
"Rusk County, Wisconsin","14,333"
"St. Croix County, Wisconsin","86,759"
"Sauk County, Wisconsin","63,379"
"Sawyer County, Wisconsin","16,437"
"Shawano County, Wisconsin","41,579"
"Sheboygan County, Wisconsin","115,290"
"Taylor County, Wisconsin","20,540"
"Trempealeau County, Wisconsin","29,509"
"Vernon County, Wisconsin","30,362"
"Vilas County, Wisconsin","21,398"
"Walworth County, Wisconsin","103,527"
"Washburn County, Wisconsin","15,694"
"Washington County, Wisconsin","133,251"
"Waukesha County, Wisconsin","395,118"
"Waupaca County, Wisconsin","52,066"
"Waushara County, Wisconsin","24,178"
"Winnebago County, Wisconsin","169,511"
"Wood County, Wisconsin","73,608"
"Albany County, Wyoming","37,811"
"Big Horn County, Wyoming","11,930"
"Campbell County, Wyoming","48,320"
"Carbon County, Wyoming","15,854"
"Converse County, Wyoming","14,097"
"Crook County, Wyoming","7,248"
"Fremont County, Wyoming","40,703"
"Goshen County, Wyoming","13,514"
"Hot Springs County, Wyoming","4,816"
"Johnson County, Wyoming","8,573"
"Laramie County, Wyoming","96,389"
"Lincoln County, Wyoming","18,567"
"Natrona County, Wyoming","81,624"
"Niobrara County, Wyoming","2,463"
"Park County, Wyoming","28,989"
"Platte County, Wyoming","8,799"
"Sheridan County, Wyoming","30,032"
"Sublette County, Wyoming","10,057"
"Sweetwater County, Wyoming","45,010"
"Teton County, Wyoming","22,930"
"Uinta County, Wyoming","20,904"
"Washakie County, Wyoming","8,322"
"Weston County, Wyoming","7,201"
,
,
,
,
,
,
